24.18	0.53601482	0.00318111	0.62041235
24.2	0.57925216	-0.0021647	0.54818205
24.22	0.60204795	-0.0028384	0.5102566
24.24	0.61802819	-0.0037628	0.48498403
24.26	0.63048832	-0.003206	0.4644666
24.28	0.64990396	-0.003449	0.43437964
24.3	0.66148827	-0.0032831	0.41654611
24.32	0.67023606	-0.003508	0.4036333
24.34	0.67807715	-0.0034836	0.39197778
24.36	0.68403762	-0.0035512	0.38329359
24.38	0.6880317	-0.0034537	0.3773741
24.4	0.68184946	-0.0021319	0.38507827
24.42	0.6277333	0.01189863	0.45374126
24.44	0.68714351	-0.0021605	0.37737264
24.46	0.69530217	-0.0031518	0.36656056
24.48	0.69507907	-0.0030503	0.36678002
24.5	0.69313248	-0.0027566	0.36929069
24.52	0.68794465	-0.0025674	0.3766143
24.54	0.67220013	-0.0021249	0.39932408
24.56	0.67617559	-0.0029933	0.39429581
24.58	0.66985994	-0.0034164	0.40410306
24.6	0.65516428	-0.0033079	0.42617718
24.62	0.62319334	-0.0013846	0.47428305
24.64	0.47468628	0.14847183	0.59662933
24.66	0.13058834	1.48770046	0.5480049
24.68	0.41742323	0.2288054	0.64484922
24.7	0.57193178	-0.0012009	0.55993645
24.72	0.5813274	-0.0018957	0.54433682
24.74	0.56540546	-0.0011665	0.57137864
24.76	0.54727921	-0.0020561	0.60485225
24.78	0.52516034	-0.0017379	0.64578955
24.8	0.49398214	-0.0010514	0.70630731
24.82	0.45571622	0.0003629	0.78552208
24.84	0.40924162	0.00230473	0.8911448
24.86	0.35240777	0.0065362	1.03643013
24.88	0.28242335	0.01902332	1.24532476
24.9	0.19340191	0.07975135	1.56323346
24.92	0.09289895	0.22373511	2.15250782
24.94	0.02166689	1.19836121	2.63360859
24.96	0.00037833	3.94228506	3.93744586
24.98	3.78E-11	12	12
