#MaunaKea 3.3mm N  14000ft Std		
#T=exp(-b*sqrt(AM)-c*AM) @1AM
#Wavelength	b(sqrt crv gr)	c (lin crv gr)
13.778	0.01118257	0.58301123
13.78	0.0646537	0.96416455
13.782	1.1441964	1.59527666
13.784	4.28140066	5.95981894
13.786	1.2250269	1.60265429
13.788	0.08753027	1.01169254
13.79	0.01691413	0.84608025
13.792	0.02958878	0.55194129
13.794	-0.000945	0.40290795
13.796	-0.0009545	0.40218657
13.798	0.11673918	0.59562534
13.8	0.04455038	0.48528954
13.802	-0.0012914	0.35922472
13.804	0.02581925	0.39442652
13.806	0.04106365	0.46549864
13.808	0.01201642	0.58822568
13.81	0.03336387	0.93764424
13.812	0.93826068	1.50531141
13.814	2.944105	2.89081416
13.816	0.42413363	1.27475506
13.818	0.02707658	0.83856086
13.82	0.06283875	0.82072961
13.822	0.05428809	0.63515484
13.824	0.04669148	0.53903513
13.826	0.10074515	0.53442902
13.828	0.00223252	0.50965085
13.83	0.2049299	0.8767096
13.832	0.08072233	0.64274577
13.834	0.07615418	0.56478336
13.836	0.01680208	0.55309131
13.838	0.04943118	0.65612998
13.84	0.14448972	1.0251269
13.842	0.46382274	1.17523608
13.844	1.39627038	1.39882954
13.846	0.07308429	1.17755736
13.848	0.01729693	0.8842871
13.85	0.02235239	0.9661318
13.852	0.00991863	1.12989796
13.854	0.03481164	1.24164626
13.856	0.00668843	1.27549955
13.858	0.25067399	1.69974847
13.86	0.09022402	2.87067214
13.862	0.57569106	3.71942605
13.864	0.14221316	3.77825476
13.866	0.28366925	4.43877204
13.868	-0.0764292	6.29381444
13.87	4.90513514	5.70954659
13.872	27.7251474	-11.846575
13.874	27.7251474	-11.846575
13.876	27.7251474	-11.846575
13.878	27.7251474	-11.846575
13.88	27.7251474	-11.846575
13.882	27.7251474	-11.846575
13.884	27.7251474	-11.846575
13.886	27.7251474	-11.846575
13.888	27.7251474	-11.846575
13.89	27.7251474	-11.846575
13.892	27.7251474	-11.846575
13.894	27.7251474	-11.846575
13.896	27.7251474	-11.846575
13.898	27.7251474	-11.846575
13.9	23.6329612	-8.6213209
13.902	-1.9939734	10.6899081
13.904	0.19785481	6.25902771
13.906	0.90012101	6.1636837
13.908	0.57278062	3.9628802
13.91	1.15299696	3.11625044
13.912	1.25950766	2.98676971
13.914	0.37338735	2.78389993
13.916	0.82561046	3.95525674
13.918	1.82854211	5.03679147
13.92	2.03650509	2.73272331
13.922	0.10422343	2.44005398
13.924	0.29307277	2.23747339
13.926	1.55908008	2.39565226
13.928	0.38216009	1.22325036
13.93	0.12140549	1.13545318
13.932	0.15233204	0.98090583
13.934	0.0426328	0.95447638
13.936	0.04428456	0.80089682
13.938	0.08765367	0.8669951
13.94	0.0166148	0.78256129
13.942	0.08575808	0.88765015
13.944	0.04865677	1.31276514
13.946	0.52072307	1.50400232
13.948	2.67686561	2.90360208
13.95	2.65337816	3.69191598
13.952	0.39452538	1.957254
13.954	0.09030869	1.29820906
13.956	0.17712698	1.31593991
13.958	2.15528999	2.39217545
13.96	0.35346231	1.1996908
13.962	0.12804119	1.08226962
13.964	0.01092974	0.76860088
13.966	0.03397992	0.77684667
13.968	0.01878706	0.64494399
13.97	0.02309552	0.65390432
13.972	0.09760219	0.75184323
13.974	0.03697021	0.94041095
13.976	0.15257291	1.61668747
13.978	1.56905894	2.54233743
13.98	24.0864096	-8.978706
13.982	1.25739472	2.18603585
13.984	0.12284284	1.58823443
13.986	0.0337568	1.2137905
13.988	0.25710602	1.42613705
13.99	2.8286445	2.57747829
13.992	0.50049986	2.546703
13.994	0.22461568	1.1569947
13.996	0.05226321	1.09279946
13.998	0.00591758	0.71210548
